index,cf_to_private_sector,cf_health,cf_family,cf_dept_dissatisfaction,cf_job_dissatisfaction,cf_interpersonal_conflict,cf_other,institute_recognition,institute_job_security,dept_workload,dept_work_life_balance,dept_work_environment,gender,age,service_years,exit_year,college
1158,False,False,False,False,False,False,False,False,False,False,True,False,Female,21-25,Under 1 Year,2013,DETE
1159,False,True,False,False,True,False,False,False,False,True,False,False,Female,56+,20 Plus Years,2013,DETE
1160,False,False,False,False,False,False,False,False,False,True,True,False,Female,56+,20 Plus Years,2013,DETE
1161,True,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,Under 1 Year,2012,DETE
1162,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,3 to 4 Years,2013,DETE
1163,True,False,False,False,False,False,False,False,False,False,False,False,Female,51-55,3 to 4 Years,2013,DETE
1164,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,20 Plus Years,2013,DETE
1165,False,True,False,False,False,False,False,False,False,True,True,False,Female,41-45,,2013,DETE
1166,False,False,False,False,False,False,False,False,True,False,False,False,Female,36-40,11 to 20 Years,2013,DETE
1167,False,True,False,False,False,False,False,False,False,False,True,False,Female,56+,5 to 6 Years,2013,DETE
1168,False,False,True,False,False,False,False,False,False,False,True,False,Female,41-45,Under 1 Year,2013,DETE
1169,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2012,DETE
1170,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
1171,True,False,False,False,False,False,False,False,False,False,True,False,Female,21-25,Under 1 Year,2013,DETE
1172,False,True,False,False,False,False,False,False,False,False,True,False,Female,46-50,Under 1 Year,2013,DETE
1173,False,False,False,False,False,True,False,False,False,True,False,False,Female,56+,,2013,DETE
1174,False,False,False,False,True,False,False,False,False,True,True,False,Female,56+,11 to 20 Years,2013,DETE
1175,False,False,False,True,True,False,False,True,False,False,True,False,Female,51-55,11 to 20 Years,2013,DETE
1176,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,3 to 4 Years,2013,DETE
1177,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,7 to 10 Years,2013,DETE
1178,False,False,False,False,False,False,False,False,False,False,True,False,Male,51-55,1 to 2 Years,2013,DETE
1179,False,False,False,False,False,False,True,False,False,False,False,False,Male,46-50,7 to 10 Years,2013,DETE
1180,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,,2013,DETE
1181,False,False,True,False,False,False,False,False,False,False,True,False,Female,26-30,Under 1 Year,2013,DETE
1182,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
1183,False,False,False,False,False,False,False,False,False,False,True,False,Male,41-45,20 Plus Years,2012,DETE
1184,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,5 to 6 Years,2013,DETE
1185,False,False,False,False,False,False,True,False,False,True,False,False,Female,56+,3 to 4 Years,2013,DETE
1186,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,20 Plus Years,2013,DETE
1187,False,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,1 to 2 Years,2012,DETE
1188,False,False,True,False,False,False,False,False,False,False,False,False,Female,41-45,11 to 20 Years,2013,DETE
1189,False,True,False,False,False,True,False,False,False,False,False,False,Female,56+,1 to 2 Years,2012,DETE
1190,False,True,False,False,False,False,False,False,False,False,True,False,Female,56+,20 Plus Years,2013,DETE
1191,False,False,False,False,False,False,True,False,False,False,False,False,Female,46-50,,2012,DETE
1192,False,False,False,False,False,False,False,False,False,True,True,False,Female,56+,1 to 2 Years,2013,DETE
1193,False,True,False,False,False,False,False,False,False,False,True,False,Female,56+,7 to 10 Years,2013,DETE
1194,False,False,False,False,True,False,False,False,False,False,False,False,Female,56+,5 to 6 Years,2013,DETE
1195,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
1196,True,False,False,False,True,False,False,False,False,True,False,False,Female,56+,20 Plus Years,2012,DETE
1197,True,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,1 to 2 Years,2013,DETE
1198,False,True,False,False,False,False,False,False,False,True,True,False,Male,51-55,1 to 2 Years,2013,DETE
1199,False,False,False,False,False,False,False,False,False,False,True,False,Male,36-40,3 to 4 Years,2013,DETE
1200,False,False,False,False,False,False,False,False,False,False,True,False,Male,51-55,3 to 4 Years,2013,DETE
1201,False,False,True,False,False,False,False,False,False,False,False,False,Female,26-30,Under 1 Year,2013,DETE
1202,True,False,False,False,False,False,False,False,False,False,False,False,Female,31-35,11 to 20 Years,2013,DETE
1203,False,True,False,False,False,False,False,False,False,True,False,False,Female,56+,20 Plus Years,2013,DETE
1204,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
1205,False,False,False,False,True,False,False,False,False,True,False,False,Male,56+,Under 1 Year,2013,DETE
1206,True,False,False,False,False,False,False,False,False,False,False,False,Male,36-40,1 to 2 Years,2013,DETE
1207,False,False,True,False,False,False,False,False,False,False,True,False,Female,46-50,,2013,DETE
1208,False,True,False,True,False,False,False,False,False,False,False,False,Female,21-25,3 to 4 Years,2013,DETE
1209,False,True,False,False,False,False,False,False,False,False,False,False,Female,46-50,11 to 20 Years,2013,DETE
1210,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,,2013,DETE
1211,False,True,False,False,False,False,False,False,False,False,False,False,Male,51-55,11 to 20 Years,2013,DETE
1212,False,False,False,False,False,False,False,False,False,False,False,False,Male,36-40,Under 1 Year,2013,DETE
1213,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,20 Plus Years,2013,DETE
1214,False,False,False,False,False,False,False,False,False,True,True,False,Female,56+,20 Plus Years,2014,DETE
1215,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
1216,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,7 to 10 Years,2013,DETE
1217,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,11 to 20 Years,2013,DETE
1218,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2012,DETE
1219,False,False,False,False,False,False,False,False,False,False,False,False,Female,31-35,3 to 4 Years,2010,DETE
1220,False,False,False,False,False,False,False,False,False,True,True,False,Male,56+,20 Plus Years,2012,DETE
1221,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,20 Plus Years,2013,DETE
1222,False,True,False,False,False,False,False,False,False,False,False,False,Female,51-55,11 to 20 Years,2013,DETE
1223,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,20 Plus Years,2013,DETE
1224,False,False,False,False,False,False,False,False,False,False,True,False,Male,56+,11 to 20 Years,2013,DETE
1225,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
1226,False,False,False,False,False,False,False,True,False,True,True,False,Female,56+,3 to 4 Years,2012,DETE
1227,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,11 to 20 Years,2013,DETE
1228,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,1 to 2 Years,2013,DETE
1229,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,20 Plus Years,2012,DETE
1230,False,True,False,True,True,False,False,False,False,False,False,False,Male,56+,20 Plus Years,2012,DETE
1231,False,False,False,False,True,False,False,False,False,False,False,False,Male,56+,,2013,DETE
1232,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
1233,False,False,True,False,False,False,False,False,False,False,True,False,Female,56+,,2013,DETE
1234,False,False,False,False,False,False,False,False,False,True,True,False,Female,56+,11 to 20 Years,2013,DETE
1235,True,False,False,False,False,False,False,False,False,False,False,False,Male,36-40,1 to 2 Years,2013,DETE
1236,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,3 to 4 Years,2012,DETE
1237,False,False,True,True,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
1238,False,False,False,False,False,False,False,True,False,False,False,False,Female,46-50,1 to 2 Years,2013,DETE
1239,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,11 to 20 Years,2013,DETE
1240,False,False,False,False,False,False,False,False,False,False,True,False,Male,26-30,,2013,DETE
1241,False,False,False,False,False,False,False,False,False,False,False,False,Female,51-55,3 to 4 Years,2013,DETE
1242,False,True,False,False,False,False,False,False,False,False,False,False,Female,46-50,7 to 10 Years,2013,DETE
1243,False,False,False,False,True,False,False,True,False,False,False,False,Female,41-45,1 to 2 Years,2013,DETE
1244,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,5 to 6 Years,2013,DETE
1245,False,False,True,False,False,False,False,False,False,False,False,False,Female,21-25,1 to 2 Years,2013,DETE
1246,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,3 to 4 Years,2013,DETE
1247,False,False,False,False,False,False,False,False,False,True,False,False,Male,56+,11 to 20 Years,2013,DETE
1248,False,True,True,False,False,False,False,False,False,False,False,False,Male,56+,3 to 4 Years,2013,DETE
1249,False,False,False,True,True,False,False,False,False,False,False,False,Female,41-45,1 to 2 Years,2013,DETE
1250,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,20 Plus Years,2013,DETE
1251,False,False,False,False,False,False,True,False,False,False,False,False,Male,51-55,20 Plus Years,2013,DETE
1252,False,False,True,False,False,False,False,False,False,False,False,False,Male,36-40,7 to 10 Years,2013,DETE
1253,False,False,False,False,False,False,False,False,False,False,False,False,Male,41-45,1 to 2 Years,2013,DETE
1254,False,False,False,True,False,False,False,False,False,True,True,False,Female,56+,Under 1 Year,2013,DETE
1255,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
1256,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,,2012,DETE
1257,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
1258,False,True,False,False,False,False,False,False,False,False,True,False,Female,56+,3 to 4 Years,2013,DETE
1259,False,False,False,False,False,False,False,True,False,True,True,False,Female,21-25,1 to 2 Years,2013,DETE
1260,False,False,False,True,False,False,False,False,True,False,False,False,Male,56+,7 to 10 Years,2013,DETE
1261,False,False,False,False,False,True,False,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
1262,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,1 to 2 Years,2013,DETE
1263,False,False,False,False,False,True,False,True,False,True,True,False,Male,56+,11 to 20 Years,2013,DETE
1264,True,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,1 to 2 Years,2013,DETE
1265,False,False,False,True,False,False,False,True,False,True,True,False,Female,41-45,1 to 2 Years,2013,DETE
1266,False,False,False,False,False,False,False,False,False,False,True,False,Female,51-55,11 to 20 Years,2013,DETE
1267,False,False,False,False,False,False,False,False,False,True,True,False,Female,51-55,11 to 20 Years,2013,DETE
1268,False,False,False,False,True,False,False,False,False,False,True,False,Male,56+,20 Plus Years,2013,DETE
1269,False,True,False,False,False,False,False,False,False,False,False,False,Male,56+,1 to 2 Years,2013,DETE
1270,True,False,True,False,False,False,False,False,False,False,True,False,Female,46-50,,2013,DETE
1271,False,False,False,False,False,False,False,False,False,False,True,False,Male,31-35,3 to 4 Years,2013,DETE
1272,False,False,False,False,False,False,False,False,False,False,True,False,Female,41-45,7 to 10 Years,2013,DETE
1273,False,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,5 to 6 Years,2013,DETE
1274,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,,2013,DETE
1275,False,True,False,True,False,False,False,False,False,False,False,True,Female,41-45,1 to 2 Years,2013,DETE
1276,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,5 to 6 Years,2013,DETE
1277,False,False,True,False,False,False,False,False,False,False,True,False,Female,31-35,7 to 10 Years,2013,DETE
1278,True,False,True,False,False,False,False,False,False,False,False,False,Female,26-30,,2013,DETE
1279,False,False,False,False,False,False,True,False,False,False,False,False,Female,36-40,11 to 20 Years,2013,DETE
1280,False,False,False,True,False,False,False,True,False,False,False,False,Male,56+,7 to 10 Years,2013,DETE
1281,False,True,False,False,False,False,False,False,False,False,False,False,Male,56+,7 to 10 Years,2013,DETE
1282,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,20 Plus Years,2013,DETE
1283,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
1284,False,True,False,False,False,False,False,False,False,False,True,False,Female,56+,11 to 20 Years,2013,DETE
1285,False,False,False,False,True,True,False,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
1286,False,False,True,False,False,False,False,False,False,False,False,False,Female,51-55,5 to 6 Years,2013,DETE
1287,False,False,False,False,False,False,False,False,False,False,False,False,Female,21-25,Under 1 Year,2013,DETE
1288,False,False,False,False,False,False,False,False,False,False,False,False,Female,51-55,7 to 10 Years,2010,DETE
1289,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,11 to 20 Years,2013,DETE
1290,False,False,False,False,False,False,False,False,False,False,False,False,Male,31-35,1 to 2 Years,2013,DETE
1291,False,False,False,False,False,True,False,False,False,True,False,False,Male,56+,20 Plus Years,2013,DETE
1292,False,False,False,True,False,False,False,True,False,True,False,False,Female,31-35,1 to 2 Years,2014,DETE
1293,False,True,False,False,False,False,False,False,False,True,False,False,Female,51-55,11 to 20 Years,2013,DETE
1294,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,3 to 4 Years,2013,DETE
1295,False,True,True,False,True,False,False,False,False,True,True,False,Female,36-40,3 to 4 Years,2013,DETE
1296,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,,2013,DETE
1297,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,7 to 10 Years,2013,DETE
1298,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
1299,False,False,False,False,False,False,False,False,False,True,False,False,Male,56+,20 Plus Years,2013,DETE
1300,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
1301,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,11 to 20 Years,2013,DETE
1302,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2013,DETE
1303,False,False,False,False,True,True,False,False,False,False,False,False,Female,26-30,3 to 4 Years,2013,DETE
1304,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,5 to 6 Years,2013,DETE
1305,False,False,False,False,False,False,True,False,False,False,False,False,Female,36-40,Under 1 Year,2013,DETE
1306,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
1307,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,3 to 4 Years,2013,DETE
1308,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,11 to 20 Years,2013,DETE
1309,False,False,False,True,True,False,False,False,False,False,False,False,Female,31-35,1 to 2 Years,2013,DETE
1310,False,False,False,True,False,False,False,False,False,False,True,False,Female,31-35,1 to 2 Years,2013,DETE
1311,False,True,False,False,False,False,False,False,False,False,False,False,Male,56+,Under 1 Year,2012,DETE
1312,False,False,False,False,True,False,False,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
1313,False,True,False,False,False,False,False,False,False,False,False,False,Male,56+,20 Plus Years,2013,DETE
1314,False,True,False,False,False,False,False,False,False,False,False,False,Female,51-55,11 to 20 Years,2013,DETE
1315,False,False,False,False,False,False,False,False,False,False,False,False,Female,26-30,3 to 4 Years,2013,DETE
1316,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
1317,False,True,False,False,False,False,False,False,False,False,False,False,Male,51-55,11 to 20 Years,2013,DETE
1318,False,False,False,False,False,False,False,False,False,False,True,True,Female,56+,20 Plus Years,2013,DETE
1319,False,False,False,False,True,False,False,True,False,True,False,False,Female,51-55,5 to 6 Years,2013,DETE
1320,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
1321,True,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,7 to 10 Years,2013,DETE
1322,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
1323,False,False,True,True,False,False,False,False,False,False,False,False,Female,51-55,1 to 2 Years,2013,DETE
1324,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,5 to 6 Years,2013,DETE
1325,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,5 to 6 Years,2013,DETE
1326,False,False,False,True,False,False,False,False,False,False,False,False,Female,56+,7 to 10 Years,2013,DETE
1327,False,False,False,False,False,False,False,False,False,False,True,False,Female,41-45,1 to 2 Years,2013,DETE
1328,True,False,False,False,True,False,False,False,False,False,False,False,Female,26-30,3 to 4 Years,2013,DETE
1329,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
1330,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,7 to 10 Years,2014,DETE
1331,False,False,False,True,False,True,False,True,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
1332,False,True,False,False,False,False,False,False,False,False,True,False,Female,56+,5 to 6 Years,2013,DETE
1333,False,True,False,False,False,False,False,False,False,False,False,True,Male,41-45,5 to 6 Years,2013,DETE
1334,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,Under 1 Year,2013,DETE
1335,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
1336,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
1337,False,False,False,False,False,False,False,False,False,True,True,False,Female,51-55,20 Plus Years,2013,DETE
1338,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,11 to 20 Years,2014,DETE
1339,False,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,Under 1 Year,2013,DETE
1340,False,False,False,False,False,False,False,False,False,False,True,False,Male,56+,20 Plus Years,2014,DETE
1341,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,7 to 10 Years,2013,DETE
1342,False,True,False,False,False,False,False,False,False,False,False,False,Female,41-45,5 to 6 Years,2013,DETE
1343,False,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,3 to 4 Years,2013,DETE
1344,False,False,False,False,False,False,False,False,False,False,False,False,Female,31-35,3 to 4 Years,2013,DETE
1345,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,3 to 4 Years,2013,DETE
1346,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,5 to 6 Years,2013,DETE
1347,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
1348,False,False,False,True,True,False,False,True,False,False,False,False,Male,51-55,11 to 20 Years,2013,DETE
1349,False,True,False,False,False,False,False,False,False,False,False,False,Female,51-55,11 to 20 Years,2013,DETE
1350,True,False,False,True,True,False,True,False,False,False,False,False,Female,51-55,3 to 4 Years,2013,DETE
1351,True,False,False,False,False,False,False,False,False,False,False,False,Female,51-55,5 to 6 Years,2013,DETE
1352,True,False,False,False,False,True,False,False,False,False,False,False,Female,56+,7 to 10 Years,2013,DETE
1353,False,False,False,False,False,False,False,False,False,True,True,False,Female,51-55,1 to 2 Years,2013,DETE
1354,False,False,True,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
1355,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,Under 1 Year,2013,DETE
1356,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,11 to 20 Years,2014,DETE
1357,False,True,False,False,False,False,False,False,False,False,True,False,Male,56+,11 to 20 Years,2013,DETE
1358,False,False,True,False,False,False,False,False,False,False,False,False,Female,26-30,1 to 2 Years,2013,DETE
1359,False,True,True,False,False,False,False,False,False,False,True,False,Female,51-55,20 Plus Years,2013,DETE
1360,False,False,False,False,False,False,False,False,False,False,False,False,Male,56+,11 to 20 Years,2013,DETE
1361,False,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,,2013,DETE
1362,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,,2013,DETE
1363,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,3 to 4 Years,2014,DETE
1364,False,False,True,False,False,False,False,False,False,False,False,False,Female,46-50,,2013,DETE
1365,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,,2013,DETE
1366,False,False,False,False,False,False,False,False,False,False,True,False,Male,46-50,1 to 2 Years,2014,DETE
1367,False,False,False,True,True,False,False,True,False,False,True,False,Female,,11 to 20 Years,2014,DETE
1368,True,False,False,False,False,False,False,False,False,False,False,False,Male,21-25,1 to 2 Years,2014,DETE
1369,False,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,1 to 2 Years,2013,DETE
1370,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,11 to 20 Years,2014,DETE
1371,True,False,False,False,True,False,False,False,False,False,False,False,Female,26-30,Under 1 Year,2013,DETE
1372,False,False,False,False,False,False,False,False,False,False,False,False,Female,21-25,Under 1 Year,2013,DETE
1373,True,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,3 to 4 Years,2013,DETE
1374,False,False,False,True,False,False,False,False,False,True,True,False,Female,56+,11 to 20 Years,2014,DETE
1375,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,Under 1 Year,2013,DETE
1376,False,True,False,False,False,False,False,False,False,False,False,False,Female,51-55,11 to 20 Years,2013,DETE
1377,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
1378,True,False,False,False,False,False,False,True,False,False,False,False,Female,26-30,3 to 4 Years,2014,DETE
1379,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
1380,False,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,1 to 2 Years,2013,DETE
1381,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
1382,False,False,False,False,False,False,False,False,False,False,False,False,Female,21-25,Under 1 Year,2013,DETE
1383,False,True,False,False,False,False,False,False,False,False,False,False,Female,51-55,11 to 20 Years,2014,DETE
1384,False,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,20 Plus Years,2013,DETE
1385,True,False,False,False,False,False,False,True,False,False,False,False,Male,21-25,,2012,DETE
1386,False,False,False,False,False,True,False,False,False,False,False,False,Female,46-50,7 to 10 Years,2013,DETE
1387,False,False,False,False,False,False,False,False,False,False,False,False,Male,56+,3 to 4 Years,2014,DETE
1388,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,,2013,DETE
1389,False,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,Under 1 Year,2013,DETE
1390,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,11 to 20 Years,2013,DETE
1391,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,,2012,DETE
1392,True,False,False,False,False,False,False,False,False,False,False,False,Female,31-35,7 to 10 Years,2014,DETE
1393,True,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,1 to 2 Years,2014,DETE
1394,False,False,False,False,False,False,False,False,False,False,False,False,Female,21-25,1 to 2 Years,2013,DETE
1395,False,False,False,False,False,False,False,False,False,False,False,False,Male,41-45,3 to 4 Years,2014,DETE
1396,False,False,True,False,False,False,False,False,False,False,False,False,Female,46-50,,2012,DETE
1397,False,False,False,False,False,False,False,False,False,False,False,False,Male,56+,1 to 2 Years,2013,DETE
1398,False,False,False,False,False,False,False,False,False,False,False,False,Male,26-30,5 to 6 Years,2013,DETE
1399,False,False,False,False,False,False,False,True,False,True,True,False,Female,51-55,20 Plus Years,2013,DETE
1400,False,False,False,False,False,False,False,False,False,False,True,False,Female,41-45,3 to 4 Years,2013,DETE
1401,False,False,False,False,False,False,False,False,False,False,False,False,Male,56+,,2012,DETE
1402,False,False,False,False,False,False,False,False,False,False,False,False,Male,21-25,Under 1 Year,2013,DETE
1403,True,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,20 Plus Years,2013,DETE
1404,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,7 to 10 Years,2013,DETE
1405,False,False,False,True,False,True,False,False,False,False,False,False,Female,51-55,Under 1 Year,2013,DETE
1406,False,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,,2012,DETE
1407,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,,2013,DETE
1408,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
1409,False,True,False,False,False,False,False,False,False,False,False,False,Female,41-45,5 to 6 Years,2013,DETE
1410,False,True,False,False,False,False,False,False,False,False,False,False,Female,,,2012,DETE
1411,True,False,False,False,False,False,False,False,False,True,True,False,Female,51-55,,2012,DETE
1412,False,False,True,False,False,False,False,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
1413,False,False,False,False,False,False,False,False,False,False,False,False,Male,56+,20 Plus Years,2014,DETE
1414,False,False,True,False,False,False,False,False,False,False,False,False,Female,56+,,2013,DETE
1415,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
1416,False,False,False,False,False,False,False,False,False,False,True,False,Male,56+,20 Plus Years,2013,DETE
1417,False,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,Under 1 Year,2013,DETE
1418,False,False,False,False,False,False,False,False,False,False,True,False,Female,51-55,11 to 20 Years,2013,DETE
1419,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,7 to 10 Years,2013,DETE
1420,False,False,False,False,False,False,False,False,False,False,False,False,Male,41-45,,2012,DETE
1421,False,False,False,False,False,True,False,True,True,False,False,False,Male,26-30,Under 1 Year,2013,DETE
1422,False,False,False,False,False,False,False,False,False,False,False,False,Male,31-35,Under 1 Year,2013,DETE
1423,True,False,False,False,False,False,False,False,True,False,False,False,Male,21-25,Under 1 Year,2013,DETE
1424,False,False,False,False,False,False,True,False,False,False,False,False,Male,51-55,Under 1 Year,2013,DETE
1425,False,False,False,False,False,False,True,False,False,False,False,False,Male,31-35,Under 1 Year,2013,DETE
1426,False,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,,2012,DETE
1427,False,False,False,False,False,False,True,False,False,False,False,False,Male,26-30,,2012,DETE
1428,False,False,False,False,False,False,False,False,True,False,True,False,Male,56+,20 Plus Years,2014,DETE
1429,False,False,False,False,False,False,False,False,False,False,True,False,Female,51-55,11 to 20 Years,2014,DETE
1430,False,False,False,False,False,False,False,False,False,True,True,False,Female,56+,1 to 2 Years,2014,DETE
1431,False,False,False,True,False,True,False,False,False,False,True,False,Male,56+,,2012,DETE
1432,False,False,False,False,False,False,False,False,True,False,False,False,Female,46-50,11 to 20 Years,2013,DETE
1433,False,False,False,True,False,False,False,True,False,True,False,False,Male,56+,11 to 20 Years,2014,DETE
1434,False,False,False,False,False,False,False,False,False,False,True,False,Male,56+,20 Plus Years,2014,DETE
1435,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2012,DETE
1436,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
1437,False,True,True,False,False,False,False,False,False,False,False,False,Female,56+,,2013,DETE
1438,False,True,False,False,False,False,False,False,False,False,True,False,Female,56+,11 to 20 Years,2013,DETE
1439,False,True,False,False,False,False,False,False,False,False,False,False,Male,56+,7 to 10 Years,2013,DETE
1440,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
1441,False,False,True,False,False,False,False,False,False,False,True,False,Female,56+,,2012,DETE
1442,False,False,False,False,False,False,False,False,False,False,True,False,Male,56+,,2012,DETE
1443,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2014,DETE
1444,False,False,False,False,False,False,False,False,False,False,False,False,Female,51-55,11 to 20 Years,2014,DETE
1445,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,1 to 2 Years,2014,DETE
